0.1	0.0005183381759537322
0.15174079748634944	0.0011926713526134375
0.21806334875063288	0.0024064614391524483
0.33694503022121597	0.005303555775619045
0.4503428864545838	0.00938052663147355
0.5910899064227987	0.015205576327764687
0.8341801332506339	0.02811749258944136
1.3365470508911137	0.05443248755899862
2.141453563853956	0.08856621328768163
3.431097590679884	0.11103769143095377
5.112830759482939	0.10256590919019352
7.900194712408968	0.06994510161431858
10.369266382873434	0.04359519560864625
14.633706173946333	0.01762117952929446
18.19041133178822	0.008454015796053357
24.312340619997876	0.0025184783947100648
29.67843150390036	0.0008532461670140223
35.57796490339497	0.0002649268935323096
41.88391254457481	0.00007873380808818067
48.42162612301505	0.000022396490828048646
54.97401800103733	6.368690291019543e-6
57.00402367896357	4.127318813069583e-6
